epoch,total_loss,pde1_loss,pde2_loss,pde3_loss,learning_rate
924,0.007918627001345158,0.00020189140923321247,1.587357655807864e-05,0.00014797152834944427,0.00068
925,0.01865069381892681,0.0005771330324932933,3.4126795071642846e-05,0.00045320772915147245,0.00068
926,0.012340428307652473,0.00012160023470642045,2.630262497405056e-05,0.0005007969448342919,0.00068
927,0.011650008149445057,0.0004586650466080755,1.5476376574952155e-05,0.00013613802730105817,0.00068
928,0.012121571227908134,0.0001447120594093576,3.580081829568371e-05,0.00047533694305457175,0.00068
929,0.010292042046785355,0.0003977989836130291,1.6815860362839885e-05,0.00012261600932106376,0.00068
930,0.01769562065601349,0.0005492200725711882,4.398541204864159e-05,0.0004012151330243796,0.00068
931,0.016089992597699165,0.0005503089632838964,2.9719880330958404e-05,0.00031116485479287803,0.00068
932,0.010169618763029575,0.0003329949686303735,2.826336094585713e-05,0.00016746197070460767,0.00068
933,0.008883054368197918,0.0001460824569221586,2.1276438928907737e-05,0.0002730174455791712,0.00068
934,0.01100169774144888,0.0003948611847590655,1.9154706023982726e-05,0.0001514321775175631,0.00068
935,0.007276148535311222,7.779783481964841e-05,1.751811032590922e-05,0.00023587459872942418,0.00068
936,0.010793143883347511,0.00032250655931420624,1.802573024178855e-05,0.00022406493371818215,0.00068
937,0.007646011654287577,7.045429811114445e-05,2.7157808290212415e-05,0.00026585152954794466,0.00068
938,0.011305316351354122,0.00025562828523106873,1.826612242439296e-05,0.00032712347456254065,0.00068
939,0.010553811676800251,6.27474655630067e-05,4.806399010703899e-05,0.0004302422166801989,0.00068
940,0.008110685274004936,0.00018285986152477562,1.5262163287843578e-05,0.00018959342560265213,0.00068
941,0.01075328141450882,0.00013607292203232646,6.297868094407022e-05,0.00037621986120939255,0.00068
942,0.005774753168225288,9.878817945718765e-05,1.4209696928446647e-05,0.00012410224007908255,0.00068
943,0.019177593290805817,0.0008808022830635309,6.64512044750154e-05,0.00014599936548620462,0.00068
944,0.012652911245822906,0.0005372891901060939,2.8342050427454524e-05,0.00010905176168307662,0.00068
945,0.01738298311829567,0.0008087401511147618,6.021476656314917e-05,0.00014374089369084686,0.00068
946,0.02240913361310959,0.0011191951343789697,6.078105798223987e-05,0.00015528711082879454,0.00068
947,0.006453651934862137,0.0001447590911993757,1.5866362446104176e-05,0.00010366846254328266,0.00068
948,0.01901238225400448,0.0009233318269252777,1.6421774489572272e-05,0.00016330364451278,0.00068
949,0.007282682694494724,0.00017475425556767732,1.6628202502033673e-05,0.0001455806050216779,0.00068
950,0.034188900142908096,0.0018158825114369392,1.5972354958648793e-05,0.0002350419817958027,0.00068
951,0.04354279860854149,0.0022374186664819717,2.7468115149531513e-05,0.00041031939326785505,0.00068
952,0.009120866656303406,0.000192545005120337,5.2215797040844336e-05,0.0001950719451997429,0.00068
953,0.05554988235235214,0.0029432098381221294,2.8340075004962273e-05,0.0005259545287117362,0.00068
954,0.09590983390808105,0.004665761720389128,0.0001582540717208758,0.0012905210023745894,0.00068
955,0.048664916306734085,0.0016453017015010118,0.0002713244466576725,0.0010497590992599726,0.00068
956,0.016295887529850006,0.0005562171572819352,0.00011446571443229914,0.00014556503447238356,0.00068
957,0.04302990809082985,0.0018556283321231604,0.00010048515832750127,0.0006701334496028721,0.00068
958,0.04895162582397461,0.0013993106549605727,0.00039792232564650476,0.001248438493348658,0.00068
959,0.019142163917422295,0.0003070132515858859,0.00023937772493809462,0.0005391380400396883,0.00068
960,0.02327241189777851,0.000947853026445955,5.60996777494438e-05,0.00029562829877249897,0.00068
961,0.034614063799381256,0.0006998620228841901,0.00031214181217364967,0.001014012610539794,0.00068
962,0.018331021070480347,0.000188550038728863,0.00022065518714953214,0.0005929143517278135,0.00068
963,0.01739536039531231,0.0006902686436660588,2.3746270016999915e-05,0.0002801426744554192,0.00068
964,0.024745041504502296,0.00020504172425717115,0.0001580425596330315,0.001096330932341516,0.00068
965,0.016766011714935303,0.00033443153370171785,8.59283609315753e-05,0.0004943241947330534,0.00068
966,0.013149644248187542,0.0003117209125775844,2.8204733098391443e-05,0.0003400758432690054,0.00068
967,0.01706855185329914,0.00019145020633004606,5.0238824769621715e-05,0.0006996480515226722,0.00068
968,0.012869247235357761,0.0004843259521294385,3.383261719136499e-05,0.00015232527221087366,0.00068
969,0.013633240014314651,0.00013906862295698375,2.2489186449092813e-05,0.0005784507957287133,0.00068
970,0.018224991858005524,0.00040118108154274523,4.731886656372808e-05,0.000581854663323611,0.00068
971,0.008225377649068832,0.000199498885194771,5.3690910135628656e-05,0.0001132802790380083,0.00068
972,0.01945222169160843,0.0005795380566269159,4.2313029553042725e-05,0.0004610532778315246,0.00068
973,0.020024029538035393,0.0007140101515688002,0.00011464638373581693,0.000287355127511546,0.00068
974,0.00841995608061552,0.00017783237854018807,3.3677246392471716e-05,0.0001881135831354186,0.00068
975,0.012396794743835926,0.00036232941783964634,8.961977437138557e-05,0.00019243724818807095,0.00068
976,0.010356100276112556,0.00030121789313852787,5.577617775998078e-05,0.00015357644588220865,0.00068
977,0.007830468006432056,0.0001521803205832839,4.397389784571715e-05,0.00014748367539141327,0.00068
978,0.014755026437342167,0.0004844931827392429,2.894896715588402e-05,0.00031040183966979384,0.00068
979,0.009539593942463398,0.0001787770597729832,1.681843787082471e-05,0.0002665008360054344,0.00068
980,0.012980004772543907,0.00040625102701596916,2.142760786227882e-05,0.00024713019956834614,0.00068
981,0.011592680588364601,0.00022757066471967846,2.7137299184687436e-05,0.00033558259019628167,0.00068
982,0.008254734799265862,0.0002451712789479643,1.70374805747997e-05,0.0001318858121521771,0.00068
983,0.00812866073101759,0.00011952823115279898,3.997377280029468e-05,0.0002247779193567112,0.00068
984,0.008303284645080566,0.0002550014469306916,2.1174597350182012e-05,0.00011936184455407783,0.00068
985,0.00933047104626894,0.00028347421903163195,2.4490556825185195e-05,0.0001453241566196084,0.00068
986,0.006852117832750082,0.00013944244710728526,4.2065777961397544e-05,0.00011584629100980237,0.00068
987,0.01965903490781784,0.0009563978528603911,6.191923603182659e-05,0.00012495963892433792,0.00068
988,0.019761834293603897,0.0007742305751889944,0.0002212334657087922,0.0001257166441064328,0.00068
989,0.011424899101257324,0.00037943763891234994,7.325686601689085e-05,0.0001197211749968119,0.00068
990,0.015951473265886307,0.0006558529566973448,9.523230255581439e-05,0.00011410005390644073,0.00068
991,0.013964427635073662,0.00039260805351659656,0.0002067965397145599,0.00013130063598509878,0.00068
992,0.013212554156780243,0.0005387908313423395,2.560928260209039e-05,0.0001307594357058406,0.00068
993,0.010296997614204884,0.00025020097382366657,0.0001275719841942191,0.00011877433280460536,0.00068
994,0.01533421128988266,0.0005978700937703252,0.00010010218102252111,0.00014616927364841104,0.00068
995,0.005886066239327192,0.00011086052109021693,1.5158490896283183e-05,0.00011640067532425746,0.00068
996,0.025487056002020836,0.0013354172697290778,2.389627661614213e-05,0.00011993671796517447,0.00068
997,0.021322626620531082,0.001017339644022286,6.057026257622056e-05,0.00013471713464241475,0.00068
998,0.012300310656428337,0.0004665736050810665,7.522711530327797e-05,0.00012104070628993213,0.00068
999,0.0204305499792099,0.0010355999693274498,1.731437077978626e-05,0.00014725113578606397,0.00068
1000,0.012989899143576622,0.0003575860755518079,0.0001563897094456479,0.00016165759006980807,0.00068
1001,0.015965983271598816,0.000643764273263514,9.087180660571903e-05,0.00010698899859562516,0.00068
1002,0.011941053904592991,0.000430779968155548,3.722776455106214e-05,0.00015079189324751496,0.00068
1003,0.012044156901538372,0.00039518243283964694,0.00012053737737005576,0.00012676150072366,0.00068
1004,0.012966343201696873,0.0005324648227542639,2.0802865037694573e-05,0.00012646178947761655,0.00068
1005,0.007609390653669834,0.00018055064720101655,4.650479240808636e-05,0.00011605371400946751,0.00068
1006,0.016215218231081963,0.0007573384791612625,1.7748410755302757e-05,0.00014646742783952504,0.00068
1007,0.011033458635210991,0.000438144663348794,1.3547820344683714e-05,0.0001357893052045256,0.00068
1008,0.011875597760081291,0.0004663493891712278,2.0622561351046897e-05,0.00012750491441693157,0.00068
1009,0.013941440731287003,0.000596073514316231,1.7261652828892693e-05,0.00012812612112611532,0.00068
1010,0.008363086730241776,0.00022623469703830779,5.052408596384339e-05,0.00012884424359072,0.00068
1011,0.010098859667778015,0.0003694083134178072,1.2993100426683668e-05,0.00012698708451353014,0.00068
1012,0.010320021770894527,0.0003119318571407348,7.105296390363947e-05,0.00012735638301819563,0.00068
1013,0.009237376041710377,0.000285190501017496,2.7453994334791787e-05,0.00013491387653630227,0.00068
1014,0.011061113327741623,0.000396357208956033,5.7003308029379696e-05,0.00013970844156574458,0.00068
1015,0.009653646498918533,0.0002844727714546025,5.533118746825494e-05,0.0001511378795839846,0.00068
1016,0.011857636272907257,0.00048239732859656215,2.2475995137938298e-05,0.000108416257717181,0.00068
1017,0.007690065540373325,0.00018901217845268548,3.407866461202502e-05,0.0001316449634032324,0.00068
1018,0.016132907941937447,0.0007767266361042857,1.939391040650662e-05,0.00013668685278389603,0.00068
1019,0.011441480368375778,0.0004551034653559327,2.0716477592941374e-05,0.00014231595559976995,0.00068
1020,0.012242816388607025,0.0005031204782426357,2.2051677660783753e-05,0.00010469181870575994,0.00068
1021,0.010737361386418343,0.00040223245741799474,1.5383577192551456e-05,0.00011733204883057624,0.00068
1022,0.011578659527003765,0.00046385041787289083,4.19439202232752e-05,0.00012425075692590326,0.00068
1023,0.009920228272676468,0.000374801573343575,1.9007544324267656e-05,0.0001264710444957018,0.00068
1024,0.01218164898455143,0.0004602325789164752,5.967510514892638e-05,0.00010971103620249778,0.00068
1025,0.012087671086192131,0.00047000686754472554,4.4454132876126096e-05,0.00010914909944403917,0.00068
1026,0.00828414037823677,0.00026045634876936674,2.989587483170908e-05,0.00011967325553996488,0.00068
1027,0.00764326099306345,0.00022068090038374066,3.0172595870681107e-05,0.00011673435074044392,0.00068
1028,0.013685215264558792,0.0005754841840825975,4.198614624328911e-05,0.00011162201553815976,0.00068
1029,0.01180565170943737,0.0004547308199107647,4.8448597226524726e-05,0.00010718727571656927,0.00068
1030,0.010142295621335506,0.0003907751524820924,1.8760754755930975e-05,0.00012859806884080172,0.00068
1031,0.009555837139487267,0.0003532644477672875,2.6004392566392198e-05,0.0001187846137327142,0.00068
1032,0.011851951479911804,0.00046347579336725175,2.3899807274574414e-05,0.0001207907625939697,0.00068
1033,0.010913532227277756,0.000419082265580073,2.1627620299113914e-05,0.00010403063788544387,0.00068
1034,0.010458765551447868,0.00038448863779194653,3.1132251024246216e-05,0.00014057543012313545,0.00068
1035,0.010751386173069477,0.0004254976811353117,2.5541890863678418e-05,0.0001286867627641186,0.00068
1036,0.008726520463824272,0.0002591038937680423,3.1820345611777157e-05,0.0001263677841052413,0.00068
1037,0.00813592504709959,0.00024026664323173463,2.7055375539930537e-05,0.00011104660370619968,0.00068
1038,0.011192113161087036,0.0004277587868273258,3.349514372530393e-05,0.00014787983673159033,0.00068
1039,0.009832922369241714,0.0003445617912802845,3.5099914384773e-05,0.0001380036846967414,0.00068
1040,0.00935468077659607,0.0003187169786542654,2.1308398572728038e-05,0.0001160666361101903,0.00068
1041,0.0075394390150904655,0.00020321703050285578,2.2867323423270136e-05,0.00011688000085996464,0.00068
1042,0.013398614712059498,0.0005861138342879713,2.6716497814049944e-05,0.0001446177629986778,0.00068
1043,0.011473521590232849,0.0004590782045852393,2.427734034426976e-05,0.00014470941096078604,0.00068
1044,0.009078132919967175,0.00030405353754758835,2.350254544580821e-05,0.0001084986943169497,0.00068
1045,0.007989877834916115,0.00023553913342766464,1.7403515812475234e-05,0.00011494921636767685,0.00068
1046,0.012604301795363426,0.000532201025635004,3.611044667195529e-05,0.00013554787437897176,0.00068
1047,0.01087062619626522,0.0004247034958098084,2.5720122721395455e-05,0.00013737284461967647,0.00068
1048,0.009461469016969204,0.0003243463870603591,3.0064995371503755e-05,0.00010688531619962305,0.00068
1049,0.008451851084828377,0.0002632816322147846,2.369236244703643e-05,0.00011195993283763528,0.00068
1050,0.011598249897360802,0.00047404292854480445,3.3809341402957216e-05,0.00013050185225438327,0.00068
1051,0.01003529317677021,0.0003754505596589297,2.9594584702863358e-05,0.0001287322083953768,0.00068
1052,0.010013955645263195,0.0003618256014306098,2.7368514565750957e-05,0.00010862810449907556,0.00068
1053,0.008878945372998714,0.00029198051197454333,2.6202698791166767e-05,0.00010738425771705806,0.00068
1054,0.011325773783028126,0.00046187956468202174,2.8097323593101464e-05,0.00013004265201743692,0.00068
1055,0.010084293782711029,0.0003868289350066334,2.697698619158473e-05,0.00012347519805189222,0.00068
1056,0.010114245116710663,0.00036452675703912973,2.5922916393028572e-05,0.00011243187327636406,0.00068
1057,0.009345806203782558,0.00032390220439992845,2.4364546334254555e-05,0.00010490411659702659,0.00068
1058,0.010605167597532272,0.0004108530411031097,2.740271702350583e-05,0.00013351099914871156,0.00068
1059,0.009770160540938377,0.0003687272546812892,2.454128843965009e-05,0.0001238456170540303,0.00068
1060,0.009922883473336697,0.00034652926842682064,2.8502579880296253e-05,0.00011866736167576164,0.00068
1061,0.009195216931402683,0.000311794487060979,2.6003128368756734e-05,0.00010852044215425849,0.00068
1062,0.010122607462108135,0.0003777146339416504,2.6989604521077126e-05,0.0001354419073322788,0.00068
1063,0.009074356406927109,0.000318813428748399,2.6136433007195592e-05,0.00012567423982545733,0.00068
1064,0.010197130963206291,0.000366403313819319,2.5953640943043865e-05,0.00011965398880420253,0.00068
1065,0.009027840569615364,0.0002986421750392765,2.5681760234874673e-05,0.00011302639177301899,0.00068
1066,0.01032903790473938,0.00039630403625778854,2.3762222554069012e-05,0.00013458153989631683,0.00068
1067,0.009052200242877007,0.00031853103428147733,2.2510601411340758e-05,0.0001281670993193984,0.00068
1068,0.010407332330942154,0.0003818426630459726,2.5707729946589097e-05,0.00011717644520103931,0.00068
1069,0.009291162714362144,0.00031660328386351466,2.24719951802399e-05,0.00011457052460173145,0.00068
1070,0.01007924135774374,0.0003813411749433726,2.585659603937529e-05,0.00013125789701007307,0.00068
1071,0.008933593519032001,0.00031240357202477753,2.136158218490891e-05,0.00012796989176422358,0.00068
1072,0.010401041246950626,0.00038035245961509645,2.8993579689995386e-05,0.00011571115464903414,0.00068
1073,0.00926115456968546,0.0003132207493763417,2.464431781845633e-05,0.00011502285633469,0.00068
1074,0.009968276135623455,0.00037665668060071766,2.5832938263192773e-05,0.00012892419181298465,0.00068
1075,0.008719333447515965,0.00029875358450226486,2.2812926545157097e-05,0.00012595327279996127,0.00068
1076,0.01063348539173603,0.00039791135350242257,2.753692569967825e-05,0.00011378178169252351,0.00068
1077,0.009388154372572899,0.0003230437287129462,2.4852119167917408e-05,0.00011248274677200243,0.00068
1078,0.009973535314202309,0.0003794532094616443,2.4553284674766473e-05,0.0001282301964238286,0.00068
1079,0.008844434283673763,0.0003103705821558833,2.2193627955857664e-05,0.00012417517427820712,0.00068
1080,0.010549626313149929,0.000393049034755677,2.7196607334190048e-05,0.00011439748050179332,0.00068
1081,0.009503177367150784,0.0003328182501718402,2.4357368602068163e-05,0.00011051148612750694,0.00068
1082,0.009738844819366932,0.00036357020144350827,2.4491982912877575e-05,0.0001285308535443619,0.00068
1083,0.008762354031205177,0.0003070009406656027,2.1936521079624072e-05,0.00012255008914507926,0.00068
1084,0.01043648086488247,0.0003841871512122452,2.7452180802356452e-05,0.00011622837337199599,0.00068
1085,0.009389986284077168,0.0003258694487158209,2.487833444320131e-05,0.0001102636888390407,0.00068
1086,0.00970286875963211,0.00036041572457179427,2.3964023057487793e-05,0.00013018085155636072,0.00068
1087,0.008692107163369656,0.0003019061405211687,2.2319209165289067e-05,0.00012305547716096044,0.00068
1088,0.010386381298303604,0.0003817282267846167,2.6241899831802584e-05,0.00011744383664336056,0.00068
1089,0.00929440651088953,0.0003200596838723868,2.442205550323706e-05,0.00011098596587544307,0.00068
1090,0.009722466580569744,0.0003621773503255099,2.306943315488752e-05,0.00013088533887639642,0.00068
1091,0.008674864657223225,0.0003008493222296238,2.1599718820652924e-05,0.0001238714758073911,0.00068
1092,0.010335936211049557,0.00037936517037451267,2.5488228857284412e-05,0.0001178860038635321,0.00068
1093,0.009240051731467247,0.0003171779098920524,2.33215578191448e-05,0.00011218731378903612,0.00068
1094,0.00970692653208971,0.00036152798566035926,2.303023575223051e-05,0.00013091170694679022,0.00068
1095,0.008643591776490211,0.00029904773691669106,2.0770843548234552e-05,0.00012460490688681602,0.00068
1096,0.01030636765062809,0.0003775783407036215,2.5897315936163068e-05,0.0001175526122096926,0.00068
1097,0.009211177006363869,0.0003150446864310652,2.3154778318712488e-05,0.00011297510354779661,0.00068
1098,0.009663957171142101,0.00035955512430518866,2.313236109330319e-05,0.00013025908265262842,0.00068
1099,0.008592942729592323,0.0002955064410343766,2.083577237499412e-05,0.00012497713032644242,0.00068
1100,0.010274253785610199,0.00037701657856814563,2.556047184043564e-05,0.00011664847988868132,0.00068
1101,0.009135470725595951,0.00031076950835995376,2.30031455430435e-05,0.00011297554010525346,0.00068
1102,0.009712979197502136,0.00036411252222023904,2.2823518520453945e-05,0.00012968419468961656,0.00068
1103,0.008613531477749348,0.00029767994419671595,2.0666624550358392e-05,0.00012470620276872069,0.00068
1104,0.01024913601577282,0.00037676809006370604,2.508043144189287e-05,0.00011589313362492248,0.00068
1105,0.00913381390273571,0.0003120737965218723,2.249120552733075e-05,0.00011219418956898153,0.00068
1106,0.009699034504592419,0.0003636445617303252,2.2812582756159827e-05,0.0001294970279559493,0.00068
1107,0.008654860779643059,0.00030142825562506914,2.0438434148672968e-05,0.00012431040522642434,0.00068
1108,0.01013477984815836,0.0003699039516504854,2.511077946110163e-05,0.00011576947144931182,0.00068
1109,0.009059549309313297,0.0003083793562836945,2.244200004497543e-05,0.00011142626317450777,0.00068
1110,0.009693687781691551,0.0003631858853623271,2.2816373530076817e-05,0.00012987517402507365,0.00068
1111,0.008653039112687111,0.00030162333860062063,2.071107337542344e-05,0.00012405448069330305,0.00068
1112,0.010059662163257599,0.0003658869827631861,2.4551047317800112e-05,0.00011590962094487622,0.00068
1113,0.00898156501352787,0.00030429023900069296,2.2361813535098918e-05,0.00011095243826275691,0.00068
1114,0.00972200557589531,0.0003653598250821233,2.2301370336208493e-05,0.00013041643251199275,0.00068
1115,0.008678343147039413,0.0003038397408090532,2.0515944925136864e-05,0.00012409209739416838,0.00068
1116,0.00997600331902504,0.00036131180240772665,2.3954098651302047e-05,0.00011621342855505645,0.00068
1117,0.008914442732930183,0.0003010978107340634,2.181214040319901e-05,0.00011075616930611432,0.00068
1118,0.009731250815093517,0.0003657625347841531,2.21710743062431e-05,0.0001310092193307355,0.00068
1119,0.008691319264471531,0.00030492368387058377,2.0266668798285536e-05,0.00012436464021448046,0.00068
1120,0.009891857393085957,0.0003562960191629827,2.3693108232691884e-05,0.00011643021571217105,0.00068
1121,0.008837724104523659,0.00029671803349629045,2.1511972590815276e-05,0.00011090176121797413,0.00068
1122,0.009745839051902294,0.00036669737892225385,2.2040350813767873e-05,0.0001314428955083713,0.00068
1123,0.0086964787915349,0.000305177120026201,2.01609746000031e-05,0.00012482817692216486,0.00068
1124,0.009819075465202332,0.0003524760250002146,2.329019298485946e-05,0.00011635263945208862,0.00068
1125,0.008758680894970894,0.00029225210892036557,2.1166077203815803e-05,0.00011105685553047806,0.00068
1126,0.009780952706933022,0.00036933374940417707,2.186763049394358e-05,0.0001316573761869222,0.00068
1127,0.008720369078218937,0.00030679276096634567,1.999672531383112e-05,0.00012527353828772902,0.00068
1128,0.009742106311023235,0.00034860006417147815,2.2900650947121903e-05,0.00011600850848481059,0.00068
1129,0.008683341555297375,0.00028822559397667646,2.0765171939274296e-05,0.00011101516429334879,0.00068
1130,0.009822322055697441,0.00037229841109365225,2.1768739316030405e-05,0.00013182767725083977,0.00068
1131,0.008759924210608006,0.00030954997055232525,1.981344939849805e-05,0.00012560017057694495,0.00068
1132,0.009653111919760704,0.0003438444691710174,2.261062581965234e-05,0.00011559000995475799,0.00068
1133,0.008607693947851658,0.0002842916583176702,2.039947867160663e-05,0.00011076658847741783,0.00068
1134,0.009858042001724243,0.0003747180453501642,2.1789273887407035e-05,0.00013206458243075758,0.00068
1135,0.00879738200455904,0.0003121236804872751,1.9781389710260555e-05,0.00012587507080752403,0.00068
1136,0.009559049271047115,0.00033883325522765517,2.2323814846458845e-05,0.00011523162538651377,0.00068
1137,0.008522787131369114,0.0002797827764879912,2.0179073544568382e-05,0.00011040907702408731,0.00068
1138,0.009902773424983025,0.000377823191229254,2.167726597690489e-05,0.00013234380458015949,0.00068
1139,0.008836338296532631,0.00031487413798458874,1.97727949853288e-05,0.00012603550567291677,0.00068
1140,0.009469868615269661,0.0003341497213114053,2.1892768927500583e-05,0.00011492778139654547,0.00068
1141,0.008440759032964706,0.000275588157819584,1.9853388948831707e-05,0.00010996927449014038,0.00068
1142,0.009953833185136318,0.00038117740768939257,2.1558962544077076e-05,0.00013278757978696376,0.00068
1143,0.008886250667273998,0.0003183942462783307,1.9668212189571932e-05,0.00012624355440493673,0.00068
1144,0.009374337270855904,0.00032884671236388385,2.1566755094681866e-05,0.00011476119107101113,0.00068
1145,0.008363030850887299,0.000271580065600574,1.9550063370843418e-05,0.00010959211067529395,0.00068
1146,0.009991366416215897,0.00038350411341525614,2.1497833586181514e-05,0.00013327508349902928,0.00068
1147,0.008925314992666245,0.00032103416742756963,1.963482100109104e-05,0.0001265204482479021,0.00068
1148,0.009278660640120506,0.00032357563031837344,2.1212821593508124e-05,0.00011461894609965384,0.00068
1149,0.00827461015433073,0.00026684225304052234,1.927764060383197e-05,0.00010929274867521599,0.00068
1150,0.010043125599622726,0.0003867844061460346,2.138700074283406e-05,0.0001338303554803133,0.00068
1151,0.008969045244157314,0.0003239042416680604,1.9593229808378965e-05,0.00012689434515777975,0.00068
1152,0.009187068790197372,0.00031863272306509316,2.0808791305171326e-05,0.00011442601680755615,0.00068
1153,0.008189782500267029,0.0002623293548822403,1.8949080185848288e-05,0.00010902525536948815,0.00068
1154,0.01009887084364891,0.0003903350734617561,2.127571133314632e-05,0.00013437493180390447,0.00068
1155,0.009020362049341202,0.00032726876088418067,1.948595127032604e-05,0.00012733576295431703,0.00068
1156,0.009091010317206383,0.0003133768914267421,2.047063571808394e-05,0.00011418802023399621,0.00068
1157,0.008104776032269001,0.0002577916602604091,1.86176948773209e-05,0.00010878089960897341,0.00068
1158,0.010153448209166527,0.0003937531146220863,2.1227369870757684e-05,0.0001349072699667886,0.00068
1159,0.00907047837972641,0.0003304697456769645,1.9420573153183796e-05,0.00012781360419467092,0.00068
1160,0.008995338343083858,0.00030820307438261807,2.0147750547039323e-05,0.00011388518032617867,0.00068
1161,0.008017368614673615,0.0002530922647565603,1.8323418771615252e-05,0.00010852402192540467,0.00068
1162,0.010214066132903099,0.0003976004954893142,2.116630093951244e-05,0.00013542793749365956,0.00068
1163,0.009124506264925003,0.00033390408498235047,1.9375223928363994e-05,0.00012830023479182273,0.00068
1164,0.008899866603314877,0.00030310513102449477,1.9801755115622655e-05,0.0001135325655923225,0.00068
1165,0.007930356077849865,0.00024845468578860164,1.802014776330907e-05,0.00010822028707480058,0.00068
1166,0.010278354398906231,0.00040170602733269334,2.109915112669114e-05,0.00013593565381597728,0.00068
1167,0.009182640351355076,0.0003376622626092285,1.9308108676341362e-05,0.00012875466200057417,0.00068
1168,0.008804205805063248,0.0002979643759317696,1.948452518263366e-05,0.00011316933523630723,0.00068
1169,0.00784540269523859,0.00024397207016590983,1.7724853023537435e-05,0.00010787512292154133,0.00068
1170,0.010342174209654331,0.00040572480065748096,2.1057134290458634e-05,0.00013646869047079235,0.00068
1171,0.009242490865290165,0.0003415140963625163,1.9265276932856068e-05,0.0001292061060667038,0.00068
1172,0.008706802502274513,0.00029271424864418805,1.9171122403349727e-05,0.00011281144543318078,0.00068
1173,0.007758991792798042,0.00023941446852404624,1.7444155673729256e-05,0.00010749971988843754,0.00068
1174,0.010407980531454086,0.0004098427598364651,2.1019322957727127e-05,0.00013702953583560884,0.00068
1175,0.009302855469286442,0.00034538155887275934,1.9243894712417386e-05,0.00012965469795744866,0.00068
1176,0.008610348217189312,0.00028753370861522853,1.8848209947464056e-05,0.00011246122448937967,0.00068
1177,0.007672014646232128,0.00023483125551138073,1.7174357708427124e-05,0.00010710700007621199,0.00068
1178,0.010478260926902294,0.00041423848597332835,2.096262869599741e-05,0.0001376295549562201,0.00068
1179,0.0093672014772892,0.00034950755070894957,1.9212307961424813e-05,0.0001301198935834691,0.00068
1180,0.00851350836455822,0.0002823194081429392,1.852399691415485e-05,0.0001121124078053981,0.00068
1181,0.007586042396724224,0.000230323857977055,1.6894195141503587e-05,0.00010670212213881314,0.00068
1182,0.010549415834248066,0.0004186411970295012,2.0917992515023798e-05,0.0001382623304380104,0.00068
1183,0.009433429688215256,0.00035373156424611807,1.917645386129152e-05,0.0001306110352743417,0.00068
1184,0.008415850810706615,0.0002770436112768948,1.8219236153527163e-05,0.00011176475527463481,0.00068
1185,0.00749955466017127,0.00022578069183509797,1.6626110664219595e-05,0.00010629847383825108,0.00068
1186,0.010622154921293259,0.00042311602737754583,2.088237670250237e-05,0.00013891801063437015,0.00068
1187,0.009500248357653618,0.0003579503681976348,1.9158975192112848e-05,0.00013112655142322183,0.00068
1188,0.008318972773849964,0.000271836353931576,1.790673559298739e-05,0.00011140434071421623,0.00068
1189,0.007412513252347708,0.0002211978135164827,1.6363470422220416e-05,0.00010589482553768903,0.00068
1190,0.010698789730668068,0.00042784391553141177,2.0833876988035627e-05,0.00013959029456600547,0.00068
1191,0.00956993643194437,0.0003623471420723945,1.9128558051306754e-05,0.00013166366261430085,0.00068
1192,0.008222831413149834,0.0002666752552613616,1.7603146261535585e-05,0.00011102872667834163,0.00068
1193,0.0073268660344183445,0.00021670460409950465,1.6098263586172834e-05,0.00010548574209678918,0.00068
1194,0.010776607319712639,0.000432626431575045,2.079729165416211e-05,0.00014027091674506664,0.00068
1195,0.009641684591770172,0.0003668589051812887,1.9101025827694684e-05,0.00013221781409811229,0.00068
1196,0.008126474916934967,0.0002615076373331249,1.7309634131379426e-05,0.00011064137652283534,0.00068
1197,0.007241475395858288,0.00021223329531494528,1.5840178093640134e-05,0.00010507176193641499,0.00068
1198,0.010855650529265404,0.00043747349991463125,2.076764212688431e-05,0.00014096083759795874,0.00068
1199,0.009714245796203613,0.00037140518543310463,1.9081557184108533e-05,0.00013278218102641404,0.00068
1200,0.008030977100133896,0.000256404367974028,1.702038753137458e-05,0.00011023979459423572,0.00068
1201,0.007156186271458864,0.00020777047029696405,1.5589848771924153e-05,0.00010464667138876393,0.00068
1202,0.010937790386378765,0.0004425163788255304,2.073780160571914e-05,0.0001416602754034102,0.00068
1203,0.009789575822651386,0.00037612271262332797,1.9066044842475094e-05,0.00013335494440980256,0.00068
1204,0.00793569814413786,0.0002513235667720437,1.6733054508222267e-05,0.00010982587264152244,0.00068
1205,0.00707167387008667,0.00020336639136075974,1.5342200640589e-05,0.00010420659964438528,0.00068
1206,0.011021441780030727,0.0004476485191844404,2.0710180251626298e-05,0.00014236627612262964,0.00068
1207,0.009866632521152496,0.0003809549962170422,1.9049342881771736e-05,0.00013392712571658194,0.00068
1208,0.007840846665203571,0.00024627006496302783,1.6455520380986854e-05,0.00010940482025034726,0.00068
1209,0.006987765431404114,0.00019901164341717958,1.5100596101547126e-05,0.00010375158308306709,0.00068
1210,0.011106766760349274,0.000452870677690953,2.0691086319857277e-05,0.00014308314712252468,0.00068
1211,0.009945400059223175,0.00038588838651776314,1.9042950953007676e-05,0.0001345005293842405,0.00068
1212,0.007746378891170025,0.00024124584160745144,1.6180414604605176e-05,0.00010897708125412464,0.00068
